OID,PID
582,46
582,46
582,861
582,861
583,800
583,800
583,429
583,429
583,595
583,595
583,595
583,890
583,890
583,890
583,795
583,795
583,795
584,612
584,266
584,266
584,266
585,188
585,188
585,188
585,73
585,73
585,4
585,228
585,260
585,260
585,260
586,375
587,444
587,444
587,444
587,214
587,214
587,965
587,478
587,478
587,478
588,275
588,275
588,731
588,731
589,498
589,8
589,8
589,8
589,164
589,164
589,164
589,201
589,433
589,433
590,896
590,268
590,268
590,781
591,295
591,295
592,593
592,545
592,545
592,545
592,242
593,498
593,498
594,245
594,578
594,578
594,578
594,886
594,308
594,308
594,308
595,705
595,574
595,418
596,718
596,924
596,924
596,924
596,436
596,436
596,436
597,715
597,715
597,715
598,511
598,511
598,54
598,54
599,586
599,586
599,294
599,777
599,777
599,965
600,594
600,770
600,498
600,498
600,29
600,29
600,29
601,492
601,492
601,138
601,417
601,377
601,377
601,868
602,458
602,458
602,458
602,131
602,834
602,834
602,593
603,860
603,909
603,909
603,909
603,562
603,310
603,310
604,594
604,242
604,394
604,394
604,394
604,520
604,520
604,476
604,476
604,476
605,738
605,738
605,768
605,768
605,325
605,942
605,942
605,190
606,577
606,577
606,481
607,478
607,478
607,466
607,466
607,742
607,742
607,742
608,507
608,707
608,707
608,707
608,556
608,145
608,167
608,167
608,167
609,919
609,829
609,829
609,83
609,83
609,143
609,845
609,845
609,845
610,318
610,318
610,506
610,506
610,506
610,672
610,672
610,672
610,944
610,944
610,944
611,939
611,400
611,400
611,400
612,261
612,261
612,554
612,554
612,219
612,628
612,628
612,628
612,95
613,291
613,343
613,343
614,727
614,352
614,352
614,235
614,235
614,235
615,575
615,575
615,7
615,916
615,916
616,567
616,178
616,596
616,596
616,951
616,687
616,687
616,687
617,503
617,507
617,507
617,507
618,244
618,244
619,194
619,194
619,11
619,11
620,577
620,369
620,482
621,538
621,538
621,538
621,405
621,405
621,405
622,902
622,902
622,902
622,147
622,648
622,648
622,648
622,962
622,962
622,946
623,906
623,906
623,526
623,526
624,763
624,763
624,763
624,129
624,129
624,129
624,794
624,794
624,794
625,753
626,345
627,171
627,171
627,171
627,338
627,338
627,338
628,786
628,861
628,861
628,861
628,28
628,700
628,700
628,700
628,129
628,129
629,55
629,55
629,814
629,814
630,179
630,179
630,7
630,7
630,7
630,85
631,543
631,322
631,322
631,322
631,820
631,263
631,263
631,263
632,139
632,139
632,139
632,154
632,154
632,137
632,137
633,150
633,150
633,528
633,528
633,528
633,867
633,867
633,911
634,653
634,653
634,773
634,773
634,773
634,175
634,66
634,66
634,66
635,157
635,157
635,157
635,684
635,684
635,377
635,377
635,377
636,329
636,329
636,82
636,872
636,872
636,872
636,526
636,526
636,571
636,571
636,571
637,843
637,843
638,806
638,621
639,730
639,730
639,730
639,882
639,882
639,484
639,710
639,710
640,28
640,28
640,28
641,751
641,751
641,234
641,701
641,701
641,376
641,376
642,886
642,886
642,886
642,777
642,777
642,948
642,948
642,143
643,266
643,0
643,0
643,231
643,42
643,42
644,930
644,886
644,82
644,82
645,499
645,499
645,714
645,714
646,223
646,595
646,821
646,821
647,857
647,857
647,857
648,346
648,319
648,319
648,189
648,189
648,357
648,357
649,934
649,651
649,651
649,651
649,471
649,471
649,471
649,372
650,903
650,903
650,182
650,182
650,38
650,818
650,818
651,498
651,172
651,172
652,859
652,859
652,375
652,824
652,824
652,824
652,457
652,143
652,143
653,520
653,480
653,480
653,375
653,375
654,784
654,784
654,784
654,517
654,517
654,423
654,423
655,279
655,279
655,279
655,458
655,458
655,458
655,197
655,197
655,721
655,721
656,831
656,831
656,831
656,923
656,923
656,195
656,195
656,615
656,615
656,60
657,506
657,506
657,506
657,401
657,133
658,132
658,132
658,132
658,565
658,565
658,78
658,86
658,86
658,22
658,22
659,679
659,679
659,118
659,118
659,118
659,761
659,761
659,761
660,754
660,754
660,754
660,346
660,346
660,70
661,931
661,929
661,929
661,929
662,229
662,229
662,229
662,567
662,899
662,242
662,242
662,242
662,513
663,186
663,186
663,943
663,453
663,453
663,26
663,574
663,574
664,556
664,556
664,36
664,30
665,728
665,728
665,728
665,448
665,448
665,448
666,757
666,242
666,187
666,187
666,961
666,961
666,961
666,205
666,205
667,259
667,259
667,259
667,153
667,825
667,825
667,825
667,387
667,387
667,387
668,861
668,861
668,861
669,527
669,527
669,500
669,216
669,333
669,333
669,333
670,680
670,680
670,384
670,384
670,384
670,137
670,137
670,146
670,146
670,146
670,517
670,517
671,762
671,87
671,87
671,85
672,882
672,945
672,945
672,17
672,17
672,17
672,269
672,269
672,269
672,52
673,244
673,244
673,244
674,930
674,930
674,197
674,197
674,366
674,686
674,686
675,805
675,805
675,805
675,629
676,840
676,840
676,840
676,125
677,899
677,899
677,141
677,141
677,141
677,769
677,769
677,769
677,378
677,378
677,378
678,785
678,785
678,785
678,640
678,640
678,640
678,688
678,688
678,688
678,670
678,670
678,261
679,962
679,834
679,241
679,241
680,200
681,848
681,848
681,463
681,463
681,837
681,793
681,793
681,793
682,840
682,840
682,840
683,521
683,521
683,521
684,493
684,493
684,493
684,358
684,358
684,358
684,581
684,581
684,866
684,866
684,277
684,277
685,187
685,623
685,623
685,246
685,723
685,611
685,611
685,611
686,457
686,457
686,457
686,406
686,406
687,904
687,297
687,297
687,382
687,382
687,382
687,496
687,496
687,606
688,434
689,485
689,485
690,842
690,842
690,45
690,835
691,344
691,344
691,659
691,659
691,638
691,638
691,638
692,770
692,770
692,770
692,783
692,783
693,688
693,48
693,48
694,550
694,550
694,550
694,921
694,921
694,862
694,862
694,808
694,808
694,808
694,96
695,385
695,385
695,385
695,488
695,58
695,58
695,58
695,250
695,808
696,391
696,391
696,391
696,900
696,764
696,764
696,764
697,586
697,586
697,255
697,255
697,693
697,693
697,693
698,831
698,831
698,680
698,680
698,884
699,45
699,45
699,170
699,90
699,611
699,611
699,611
700,252
701,550
701,136
701,136
701,136
701,772
701,322
701,322
701,322
702,575
702,521
702,521
702,37
702,37
702,835
702,835
702,835
703,571
703,337
703,337
704,430
704,430
704,673
704,673
704,673
705,43
705,43
705,43
705,897
706,310
707,933
707,223
707,223
707,197
707,197
707,197
707,390
707,390
707,10
708,683
708,683
708,683
708,2
708,2
708,66
708,66
709,968
710,439
710,439
710,439
710,617
710,617
710,405
711,937
711,564
711,564
711,564
712,927
712,927
712,927
712,381
712,381
713,142
713,142
713,142
714,240
714,240
714,629
714,629
714,629
714,940
715,255
715,255
715,255
715,874
715,183
715,577
715,577
716,157
716,900
716,900
716,520
717,9
717,675
717,675
717,675
718,952
718,952
718,952
718,377
718,57
718,57
718,733
718,733
718,795
718,795
719,360
719,19
719,19
719,19
719,966
719,966
720,678
720,678
720,567
720,567
720,567
720,776
720,776
720,776
720,451
720,451
720,451
720,390
720,390
721,49
722,909
722,909
722,909
722,581
722,581
722,581
722,667
722,667
722,667
723,603
723,366
723,366
723,366
723,832
724,841
724,841
724,264
724,467
724,467
724,596
724,596
724,596
724,761
724,761
724,761
725,168
725,168
725,824
725,824
726,578
726,578
726,578
726,772
726,772
726,772
726,500
726,500
726,64
726,64
726,710
726,710
726,710
727,562
727,562
727,562
727,548
728,361
728,718
728,718
728,718
728,401
728,401
729,651
729,651
729,651
729,483
729,483
729,483
729,918
729,918
729,221
729,221
729,125
729,125
729,125
730,554
730,368
730,368
730,817
730,817
730,817
730,357
730,357
730,36
730,36
731,664
731,457
731,742
731,742
732,48
732,13
732,13
732,13
733,780
733,780
733,780
733,463
733,463
733,463
733,793
733,793
734,832
734,432
734,432
734,432
734,639
734,639
734,639
734,346
734,45
734,45
734,45
735,314
736,698
736,698
736,698
736,585
736,214
736,546
736,546
737,597
737,597
737,557
737,557
738,38
738,38
738,818
738,818
738,818
739,32
739,390
740,388
740,388
740,388
741,14
741,14
741,14
741,427
741,427
741,859
741,859
741,859
741,539
742,713
742,713
742,713
743,830
743,830
743,358
743,358
743,358
743,599
743,237
743,237
743,496
744,213
744,213
744,213
744,324
744,324
745,127
745,127
745,127
745,74
745,74
746,77
746,77
746,77
746,858
746,858
746,914
746,914
746,914
747,369
747,369
747,369
747,110
747,110
747,186
747,186
747,226
747,17
747,17
748,199
748,199
749,950
749,950
750,421
750,421
750,291
750,291
750,937
750,532
750,532
751,748
751,37
752,450
752,450
752,970
752,970
752,970
752,134
752,134
752,134
752,401
752,401
752,401
752,120
752,120
752,120
753,136
754,468
754,468
754,468
754,669
754,669
754,669
755,809
755,809
755,809
755,561
755,270
755,270
755,270
756,416
756,753
756,15
757,557
757,166
757,166
757,464
757,736
757,736
757,404
757,404
758,124
758,124
758,124
758,254
758,428
759,695
759,695
759,718
760,467
760,467
760,467
760,572
760,544
760,544
760,544
760,15
760,15
760,15
761,412
762,899
762,899
762,899
762,510
762,510
762,685
762,685
762,574
762,574
762,574
762,382
762,382
762,382
763,319
763,319
763,623
763,623
763,623
763,230
763,230
763,230
763,243
763,243
763,243
763,843
763,843
763,843
764,545
764,545
764,545
764,965
764,637
764,637
764,637
764,174
764,174
764,278
764,278
765,245
765,940
766,597
766,597
766,330
766,827
766,421
767,179
767,256
767,210
767,210
767,9
768,29
768,29
768,29
768,383
768,383
768,967
768,967
768,967
769,504
769,504
769,559
769,559
769,559
770,479
770,479
770,479
771,428
771,428
771,959
771,959
772,667
772,667
772,667
772,537
772,537
773,912
773,912
773,124
773,764
773,764
774,773
774,773
774,124
774,124
774,956
774,956
775,8
775,8
775,8
775,687
775,687
775,687
775,228
775,149
776,10
776,10
776,490
776,490
776,490
777,186
777,186
777,138
777,249
777,249
777,773
777,773
777,85
777,85
777,85
778,124
778,124
778,942
778,942
778,902
778,902
778,956
778,956
778,541
778,541
778,541
779,604
779,604
779,872
779,165
779,165
779,165
779,740
779,740
780,800
780,800
780,800
780,124
780,82
781,407
781,407
782,371
782,371
782,371
783,690
783,81
783,81
783,183
783,183
783,183
783,360
783,360
783,260
783,260
783,260
784,673
784,610
785,307
785,307
786,349
786,349
786,239
786,239
786,359
786,359
786,359
786,549
787,593
787,593
787,716
787,514
787,319
787,319
787,319
788,226
788,226
788,759
788,759
788,788
788,311
788,311
788,460
789,231
789,231
789,231
789,692
789,6
789,6
789,6
789,463
789,463
789,463
789,897
789,897
789,897
790,125
790,125
790,125
791,35
791,35
791,35
791,667
791,924
791,924
792,130
792,130
792,334
792,873
792,634
792,61
792,61
793,563
793,563
793,772
793,290
794,771
794,771
794,771
794,476
794,476
794,615
794,615
795,468
795,468
795,468
796,754
796,754
796,754
797,235
797,235
797,149
797,149
797,149
797,188
797,188
797,188
797,330
797,330
797,691
797,691
797,691
798,197
798,820
798,820
798,820
798,491
798,491
798,491
798,633
799,363
799,213
799,213
799,213
799,288
800,175
800,175
800,291
800,291
800,291
800,333
800,333
800,333
801,328
801,164
801,164
801,164
802,886
802,145
803,557
803,557
803,853
803,549
803,549
803,549
804,103
804,856
804,856
804,856
804,390
804,99
804,99
804,965
805,279
805,279
805,279
806,724
806,724
806,153
806,153
806,153
806,308
806,308
807,22
807,22
807,22
807,117
807,117
807,117
807,1
807,1
807,1
808,865
808,908
809,335
809,335
809,335
809,819
809,819
809,819
810,867
810,867
810,867
810,648
811,812
811,812
811,602
811,602
811,602
811,659
812,132
813,636
814,153
814,153
814,153
815,810
815,159
815,734
815,734
815,734
815,495
816,517
816,517
817,160
817,160
817,160
817,527
817,527
818,53
818,53
818,53
818,635
819,865
819,189
819,189
819,189
819,879
819,879
819,879
820,704
820,819
820,819
821,680
822,280
822,280
822,280
822,965
822,172
822,172
822,172
822,529
822,529
823,672
823,475
823,475
823,830
824,91
824,896
824,896
824,896
824,225
824,225
824,225
824,229
824,229
824,633
824,633
825,66
825,66
825,66
826,267
826,619
826,730
826,730
826,730
826,439
827,815
827,815
827,738
827,738
827,738
827,490
827,649
827,649
827,141
827,141
828,139
828,139
828,957
828,957
828,957
828,27
828,27
828,27
829,795
829,795
829,795
829,221
829,679
829,944
830,85
830,85
830,729
830,729
831,400
831,400
831,212
831,212
831,212
831,408
831,408
831,408
831,515
831,515
831,515
831,848
832,521
832,521
832,521
832,395
832,395
833,196
833,196
833,196
833,663
833,663
833,663
833,837
833,837
834,765
834,765
834,765
834,656
834,656
834,656
835,326
835,737
836,915
836,915
836,915
836,442
836,454
837,606
837,936
837,66
837,66
838,745
838,394
838,394
839,939
839,939
839,542
839,618
839,348
839,30
840,21
840,21
840,21
841,636
841,636
841,636
841,142
841,142
841,850
841,850
841,503
841,503
841,503
841,131
841,131
842,567
842,567
842,53
842,53
842,7
842,7
843,118
843,118
843,118
843,670
843,670
843,670
844,268
844,268
844,268
844,441
844,694
844,220
844,220
844,220
845,326
845,163
846,399
846,399
847,731
847,731
847,445
847,521
848,892
848,892
848,130
848,344
848,897
848,897
848,897
849,269
849,269
849,67
849,67
849,67
849,567
850,98
850,98
850,98
850,393
850,393
851,908
851,908
851,816
851,347
851,347
851,347
852,144
852,144
852,144
852,690
853,683
853,924
853,924
853,924
853,85
853,85
853,85
853,277
853,277
853,277
854,603
854,603
854,840
854,840
854,613
854,1
854,1
854,1
854,185
854,185
854,185
855,578
855,578
855,578
855,823
855,502
855,502
855,502
855,811
855,811
855,136
855,136
856,358
857,437
857,437
857,437
857,433
857,838
857,838
857,747
857,747
857,551
858,20
858,458
858,229
858,229
858,229
858,754
859,885
859,799
859,799
859,799
859,419
859,419
860,505
860,505
860,286
860,286
860,275
860,387
860,244
860,244
860,244
861,12
861,12
862,80
862,80
862,80
862,801
862,801
862,785
862,785
862,200
862,200
862,200
863,466
863,181
863,181
863,181
864,886
864,886
864,70
864,729
865,414
865,414
865,414
865,26
865,26
865,26
865,727
865,615
865,615
865,615
866,227
866,227
866,416
866,416
866,114
866,529
867,802
867,590
867,590
867,590
868,423
868,423
868,423
868,955
868,180
868,180
869,282
869,282
869,579
869,730
869,730
869,730
869,786
869,786
869,786
869,41
869,41
869,41
870,398
870,398
871,702
871,702
871,702
871,848
871,848
871,848
871,225
871,225
871,225
871,498
871,498
872,680
872,680
872,816
872,816
872,816
872,578
872,578
873,455
874,176
875,595
875,595
875,595
875,336
875,336
875,336
875,470
876,401
876,401
876,393
876,642
876,642
876,642
876,459
876,965
876,965
877,230
877,418
877,418
878,189
878,189
878,189
878,966
878,966
878,966
878,542
878,542
878,542
878,841
879,953
879,291
879,291
879,291
879,489
879,489
879,489
879,631
879,631
879,631
880,493
880,493
880,493
880,508
880,508
880,286
880,286
881,742
881,742
881,467
881,467
881,467
881,709
881,709
882,522
882,522
882,306
882,784
882,784
882,950
882,950
882,950
882,589
882,589
882,589
883,572
883,572
883,572
883,189
883,189
884,869
884,869
884,869
884,898
884,898
884,898
884,713
884,713
884,713
885,489
885,489
885,489
885,590
886,405
886,405
886,928
886,928
886,928
886,838
886,838
886,683
886,683
886,287
887,71
887,71
887,71
887,155
887,937
888,249
888,249
888,249
889,262
889,262
889,262
889,120
889,120
890,238
890,238
890,855
890,855
891,8
891,672
891,672
891,672
892,424
892,424
892,395
892,395
892,395
892,232
892,232
892,232
893,647
893,345
893,345
893,345
893,211
893,211
894,730
895,210
895,210
895,210
895,580
895,138
895,138
896,365
897,467
897,467
897,682
897,53
897,53
897,456
897,90
897,90
898,310
899,266
899,266
899,266
899,665
899,665
899,317
899,375
899,375
899,375
900,558
900,558
900,558
900,793
900,793
900,913
900,913
901,299
901,299
902,828
902,828
902,828
903,919
903,919
903,919
903,670
903,670
903,670
903,394
903,918
903,1
904,282
904,852
904,852
904,852
904,9
904,9
905,475
905,475
905,754
905,208
905,208
906,55
906,55
906,55
906,452
906,452
906,452
907,457
907,457
907,457
907,658
907,658
907,658
908,839
908,839
908,152
908,152
908,152
908,933
908,933
908,933
909,6
909,6
909,428
909,43
909,189
909,409
909,409
909,409
910,897
910,897
910,897
910,401
910,401
910,260
910,260
910,260
910,23
910,229
910,229
911,862
911,862
911,862
911,908
911,908
912,156
912,661
912,661
912,605
912,605
912,191
912,574
912,574
913,877
913,877
913,656
913,656
913,656
913,816
913,637
913,637
914,888
915,488
915,488
915,488
915,649
915,649
915,649
915,466
916,831
916,50
916,50
916,50
916,378
916,227
916,227
916,321
916,321
917,765
917,765
918,408
918,408
918,843
919,710
919,710
919,710
920,655
921,82
921,82
921,439
921,358
921,358
921,358
921,669
921,669
922,459
923,340
923,340
924,902
924,902
924,438
924,121
924,121
924,121
924,824
925,789
925,789
925,789
925,657
925,657
926,126
926,860
926,860
926,860
926,580
926,580
926,89
926,89
926,256
927,836
927,288
928,198
928,198
928,442
928,442
928,442
928,854
928,854
928,854
928,42
928,42
928,42
929,317
929,317
929,95
929,95
929,95
929,317
929,317
929,317
929,235
929,235
930,96
931,23
931,23
931,362
931,362
931,362
931,351
931,306
931,306
931,306
932,828
932,504
932,504
932,514
933,319
933,417
933,683
933,911
933,911
934,125
934,125
934,81
934,81
934,348
934,348
934,348
934,496
935,58
935,58
935,58
935,285
935,285
935,285
936,266
936,266
936,266
936,825
936,825
936,769
936,769
936,42
936,541
936,541
936,541
937,166
937,166
937,298
937,721
937,721
937,127
937,127
938,623
938,623
938,322
938,322
938,384
939,536
939,536
939,919
939,859
939,473
939,473
939,912
939,912
939,912
940,882
940,882
940,882
940,11
940,11
940,11
940,40
940,40
940,40
941,372
941,372
941,372
941,580
941,580
941,580
941,691
941,691
941,691
941,190
941,951
941,951
941,951
942,958
942,18
942,18
942,774
942,304
942,304
942,304
942,690
942,690
943,622
943,622
943,622
943,383
943,383
943,878
944,687
944,602
944,602
944,602
945,740
945,740
946,516
946,516
947,218
947,218
947,218
947,385
947,650
948,363
948,363
948,412
948,443
948,443
948,324
948,324
949,551
949,551
949,551
949,138
949,138
949,138
949,130
949,240
949,772
949,772
950,772
950,772
950,197
950,59
950,59
950,57
950,57
951,382
951,382
951,652
951,652
952,651
952,651
952,651
952,828
952,15
952,15
952,15
953,71
953,71
953,71
953,488
954,184
954,184
954,184
954,356
954,356
954,735
954,545
954,75
954,75
954,75
955,334
955,334
955,334
955,469
955,469
956,635
956,200
956,200
957,877
957,877
957,658
957,658
958,338
958,338
958,352
958,352
958,734
958,734
959,180
960,157
961,873
961,873
961,873
961,925
961,925
961,768
961,768
961,768
961,503
961,503
961,503
962,847
962,847
962,847
963,298
963,867
963,867
964,861
